FSC-A,SSC-A,IgG,IgG2A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,AmCyan-A
148051.0,156274.66,283.5,184.95,390.15,12.150001,173.88,82.08,475.59998,531.27997
147976.48,180199.36,351.0,191.7,676.35004,68.85,342.36002,153.36,461.68,641.48
120298.28,114204.6,129.6,108.0,234.90001,98.55,193.32,-92.880005,358.44,432.68
125039.04,114041.25,193.05,128.25,244.35,56.7,250.56001,-69.12,377.0,516.2
113510.52,73246.95,207.90001,413.1,27.0,64.8,32.4,-25.920002,249.4,404.84
139579.64,145192.5,82.35,270.0,164.7,-44.55,278.64,-2.16,411.8,490.68
133558.25,212564.25,278.1,191.7,228.15001,10.8,82.08,62.640003,617.12,671.63995
108110.125,145767.61,82.35,206.55,201.15001,36.45,203.04001,102.600006,489.52,468.63998
134975.05,151148.7,298.35,233.55,113.4,32.4,181.44,18.36,465.15997,602.04
142664.4,133000.66,194.40001,62.100002,83.700005,6.75,72.36,75.600006,393.24,380.47998
128882.805,181557.45,278.1,279.45,468.45,52.65,116.64001,85.32,548.68,567.24
56872.562,262143.0,-14.85,-6.75,63.45,-17.550001,239.76001,28.080002,71.92,142.68
148199.12,184446.45,359.1,203.85,529.2,-36.45,262.44,130.68001,647.27997,661.19995
138852.84,181930.05,338.85,155.25,271.35,-4.05,178.20001,-45.36,551.0,631.04
127272.805,142924.5,126.9,174.15001,202.5,1.35,217.08,23.76,343.36,438.47998
116896.125,156037.05,287.55002,216.0,530.55,22.95,297.0,-28.080002,415.28,566.07996
192630.53,262143.0,2161.35,1898.1,2520.45,199.8,1011.96,264.6,2111.2,3957.92
118730.6,82795.5,186.3,359.1,162.0,-56.7,83.16,17.28,307.4,368.87997
99859.56,122473.35,144.45,103.950005,122.85,-28.35,101.520004,17.28,329.44,367.72
106637.2,82506.6,214.65001,329.4,261.9,-37.8,150.12001,-35.640003,265.63998,408.31998
115928.28,136021.95,294.30002,413.1,337.5,59.4,292.68002,-90.72,426.87997,388.59998
92156.4,96681.6,149.85,291.6,180.90001,118.8,255.96,63.72,262.16,293.47998
118887.0,178908.75,274.05002,237.6,172.8,13.5,257.04,79.920006,564.92,638.0
94045.164,118696.055,209.25,183.6,110.700005,6.75,219.24,2.16,439.63998,410.63998
104737.4,109543.055,147.15001,126.9,184.95,8.1,333.72,167.40001,256.36,460.52
116212.56,117031.5,128.25,148.5,121.5,-9.45,81.0,-114.48,286.52,393.24
106712.64,114980.85,162.0,-58.05,108.0,-5.4,137.16,32.4,337.56,300.44
123885.36,117373.055,253.8,93.15,211.95,47.25,233.28001,41.04,324.8,288.84
124924.04,179532.45,311.85,342.9,414.45,6.75,228.96,-60.480003,493.0,555.63995
174234.2,262143.0,2384.1,1956.15,2390.85,268.65,1568.16,315.36002,1926.7599,3629.64
122145.64,160641.9,228.15001,283.5,276.75,-14.85,349.92,22.68,479.08,559.12
108037.445,159835.95,216.0,256.5,89.1,20.25,204.12001,56.160004,505.75998,439.63998
101361.0,115723.35,267.30002,207.90001,41.850002,47.25,51.840004,-8.64,445.44,394.4
119700.28,127724.85,253.8,122.85,423.9,103.950005,257.04,-9.72,415.28,481.4
137586.0,65611.35,369.9,253.8,280.80002,18.9,37.800003,25.920002,263.32,468.63998
133730.28,161557.2,245.7,233.55,399.6,2.7,235.44,150.12001,415.28,664.68
110618.96,63451.35,224.1,155.25,265.95,31.050001,114.48,11.88,356.12,417.59998
123710.56,147213.45,278.1,186.3,222.75,8.1,191.16,168.48001,464.0,545.2
132920.69,148246.2,283.5,126.9,330.75,48.600002,316.44,-90.72,533.6,368.87997
116081.0,97055.555,322.65,329.4,251.1,-37.8,157.68001,-109.08,281.88,319.0
121739.92,187875.45,220.05,205.2,182.25,71.55,156.6,74.520004,480.24,461.68
118235.64,104259.15,164.7,145.8,184.95,43.2,178.20001,109.08,316.68,390.91998
185395.64,262143.0,1536.3,1239.3,1449.9,10.8,630.72003,77.76,1483.64,2398.88
134238.12,127295.555,194.40001,264.6,162.0,24.300001,65.880005,20.52,425.72,516.2
131385.2,128538.9,253.8,129.6,114.75,22.95,327.24002,-76.68,395.56,423.4
148693.16,175859.11,279.45,271.35,464.4,24.300001,149.04001,24.84,438.47998,671.63995
108109.2,127278.0,122.85,159.3,182.25,-13.5,305.64,-12.960001,298.12,430.36
137909.84,149920.2,291.6,199.8,167.40001,-43.2,232.20001,-14.040001,366.56,429.19998
97007.56,153145.36,152.55,236.25,276.75,-29.7,382.32,9.72,469.8,439.63998
121987.4,136287.9,143.1,337.5,268.65,-70.200005,275.40002,76.68,409.47998,488.36
137384.52,159798.16,256.5,221.40001,257.85,21.6,246.24,-22.68,487.19998,564.92
122153.92,157607.11,309.15,144.45,145.8,-21.6,302.40002,101.520004,450.08,481.4
131772.52,161458.66,255.15001,157.95,324.0,-35.100002,264.6,347.76,479.08,664.68
75135.484,29913.3,149.85,24.300001,-25.65,72.9,33.48,-84.240005,47.559998,252.87999
105175.32,104579.1,163.35,132.3,164.7,74.25,186.84001,-64.8,313.19998,315.52
165762.84,132745.5,346.95,302.4,353.7,106.65,116.64001,98.28001,386.28,575.36
108994.24,80512.65,279.45,91.8,139.05,47.25,237.6,0.0,329.44,417.59998
132604.2,170152.66,299.7,184.95,294.30002,48.600002,266.76,55.08,453.56,409.47998
206609.0,262143.0,2500.2,1956.15,2349.0,345.6,1189.0801,218.16,2333.92,3488.1199
130170.805,202693.05,270.0,332.1,372.6,5.4,303.48,8.64,585.8,683.24
75592.72,28691.55,81.0,37.8,31.050001,79.65,3.2400002,42.120003,147.31999,424.56
141110.52,194279.86,280.80002,236.25,384.75,-28.35,284.04,100.44,595.07996,598.56
109001.6,133467.75,238.95,122.85,160.65001,152.55,90.72,-29.160002,331.75998,496.47998
116489.484,155398.5,271.35,144.45,194.40001,81.0,127.44,-46.440002,450.08,499.96
108870.04,126787.95,255.15001,109.35,171.45,40.5,184.68001,-24.84,416.44,265.63998
93398.4,57470.85,220.05,218.7,256.5,62.100002,200.88,-105.840004,256.36,396.72
109417.445,124335.0,135.0,241.65001,148.5,59.4,84.240005,-44.280003,329.44,406.0
133951.08,150865.2,276.75,328.05002,387.45,36.45,1.08,0.0,479.08,525.48
73241.2,28404.0,198.45,122.85,-36.45,-5.4,12.960001,45.36,125.28,155.44
130226.0,130658.4,348.30002,317.25,379.35,145.8,333.72,10.8,393.24,494.15997
91322.88,99072.45,187.65001,295.65,37.8,27.0,-5.4,69.12,325.96,299.28
133522.36,133739.11,345.6,306.45,400.95,91.8,274.32,187.92001,379.31998,488.36
123415.24,142091.55,148.5,139.05,222.75,56.7,168.48001,56.160004,410.63998,435.0
147805.36,178665.75,248.40001,187.65001,135.0,-16.2,376.92,-48.600002,548.68,516.2
83605.0,30952.8,139.05,237.6,54.0,-20.25,192.24,18.36,154.28,161.23999
120657.086,124897.95,209.25,137.7,180.90001,16.2,132.84001,-61.56,454.72,399.03998
82464.2,30817.8,217.35,78.3,9.45,-54.0,-65.880005,-22.68,179.79999,167.04
105310.56,132964.2,232.2,128.25,228.15001,-32.4,145.8,151.20001,343.36,428.03998
112429.52,118017.0,179.55,198.45,261.9,-25.65,99.36,45.36,299.28,523.16
140677.2,184904.11,259.2,203.85,311.85,36.45,480.6,82.08,589.27997,661.19995
170740.97,262143.0,2776.95,2108.7,2833.6501,211.95,1265.76,303.48,2018.3999,3747.96
129774.28,145705.5,271.35,218.7,220.05,-8.1,240.84001,54.000004,429.19998,513.88
74060.0,87678.45,121.5,-28.35,32.4,28.35,146.88,33.48,192.56,191.4
145091.36,184654.36,344.25,290.25,437.4,-16.2,390.96002,5.4,588.12,776.04
84942.68,66047.4,278.1,156.6,143.1,90.450005,165.24,-55.08,303.91998,335.24
107132.164,147892.5,147.15001,373.95,332.1,87.75,131.76001,98.28001,399.03998,401.36
109210.445,115295.4,286.2,170.1,6.75,48.600002,166.32,43.2,330.59998,502.28
123873.4,180144.0,297.0,287.55002,298.35,4.05,322.92,115.560005,560.27997,564.92
103227.68,78588.9,353.7,148.5,179.55,-35.100002,135.0,173.88,305.08,321.31998
127351.0,119877.305,225.45,110.700005,151.2,70.200005,223.56001,11.88,360.75998,390.91998
122316.766,143614.36,324.0,167.40001,210.6,40.5,101.520004,54.000004,381.63998,631.04
164596.28,173641.05,284.85,166.05,457.65,197.1,396.36002,20.52,560.27997,806.19995
155678.72,200680.2,249.75,252.45,305.1,68.85,276.48,42.120003,628.72,692.51996
128133.92,145269.45,130.95,149.85,283.5,13.5,189.0,30.240002,335.24,489.52
142227.4,158820.75,152.55,183.6,203.85,27.0,244.08002,-1.08,524.32,598.56
124405.164,139612.95,294.30002,399.6,378.0,13.5,368.28003,-18.36,501.12,458.19998
188404.97,262143.0,2428.6501,2191.05,2787.75,390.15,1216.0801,263.52002,2314.2,4181.8
112539.92,144170.55,197.1,247.05,109.35,27.0,39.960003,19.44,361.91998,455.87997
117307.36,111426.305,167.40001,179.55,83.700005,28.35,95.04,99.36,379.31998,464.0
111038.484,119431.805,98.55,209.25,168.75,48.600002,218.16,30.240002,346.84,443.12
127617.805,168316.66,206.55,217.35,198.45,14.85,444.96002,112.32001,517.36,611.32
121728.88,137636.55,255.15001,229.5,170.1,120.15,251.64001,-22.68,377.0,473.28
114315.52,103567.95,116.1,78.3,153.90001,29.7,141.48001,20.52,288.84,344.52
78838.484,26545.05,20.25,-9.45,-32.4,-35.100002,93.96001,154.44,140.36,120.64
106505.64,124178.4,182.25,211.95,151.2,-18.9,176.04001,87.48,401.36,437.31998
104329.84,110976.75,182.25,106.65,133.65001,51.3,263.52002,-89.64001,273.75998,400.19998
163229.16,190274.4,419.85,315.9,552.15,56.7,439.56003,-124.200005,573.04,603.2
86079.805,141975.45,248.40001,199.8,172.8,52.65,195.48001,-48.600002,365.4,361.91998
124738.2,148701.16,229.5,247.05,313.2,20.25,225.72002,-34.56,555.63995,569.56
136549.16,172972.8,410.4,194.40001,445.5,-12.150001,474.12003,21.6,581.16,771.39996
138224.48,87901.2,614.25,396.9,206.55,82.35,205.20001,-3.2400002,349.16,624.07996
56808.16,18013.05,70.200005,176.85,-24.300001,31.050001,25.920002,-17.28,69.6,142.68
154371.4,160120.8,278.1,302.4,495.45,36.45,248.40001,39.960003,582.32,621.76
93472.0,100095.75,147.15001,224.1,230.85,85.05,82.08,7.5600004,200.68,401.36
102434.64,127792.35,267.30002,175.5,101.25,40.5,73.44,75.600006,301.6,435.0
128648.2,149517.9,211.95,162.0,271.35,49.95,44.280003,56.160004,470.96,484.87997
171897.4,219208.95,456.30002,356.4,564.3,75.6,440.64,91.8,603.2,843.31995
92497.72,120853.35,205.2,194.40001,247.05,-2.7,306.72,8.64,381.63998,360.75998
90490.28,121981.95,170.1,191.7,189.0,9.45,147.96,59.4,370.03998,310.88
164958.77,189962.55,386.1,309.15,237.6,16.2,85.32,68.04,563.76,600.88
146747.36,147042.0,245.7,193.05,514.35004,43.2,195.48001,123.12,375.84,577.68
148588.28,223416.9,338.85,263.25,261.9,-17.550001,228.96,71.28001,629.88,562.6
114492.164,175946.86,248.40001,130.95,236.25,4.05,164.16,-24.84,530.12,432.68
106918.72,74394.45,336.15,336.15,-18.9,-2.7,102.600006,-18.36,287.68,385.12
47477.52,89513.1,229.5,256.5,130.95,86.4,169.56001,43.2,243.59999,229.68
77639.72,38877.3,76.950005,136.35,245.7,17.550001,36.72,38.88,107.88,293.47998
144866.88,158514.3,148.5,124.200005,345.6,66.15,205.20001,9.72,508.08,581.16
132996.12,146321.11,271.35,260.55002,442.80002,25.65,219.24,223.56001,436.15997,573.04
129207.56,180258.75,337.5,278.1,267.30002,45.9,70.200005,-44.280003,561.44,735.44
175809.25,245843.11,1744.2001,1746.9,1796.85,167.40001,750.60004,456.84003,1598.48,3094.88
180789.2,262143.0,2312.55,1802.25,2010.15,275.4,1297.0801,186.84001,2307.24,3709.68
121400.445,134171.11,290.25,305.1,398.25,6.75,415.80002,144.72,450.08,549.83997
133905.08,154002.61,288.9,102.6,41.850002,5.4,58.320004,-36.72,491.84,488.36
243562.64,64401.75,710.10004,691.2,457.65,25.65,87.48,39.960003,377.0,728.48
132467.12,120568.5,357.75,140.40001,383.4,-13.5,62.640003,-14.040001,334.08,437.31998
116244.766,119539.805,47.25,87.75,218.7,-10.8,166.32,70.200005,324.8,448.91998
142429.8,188013.16,224.1,271.35,153.90001,97.200005,154.44,44.280003,554.48,670.48
139183.12,196210.36,507.6,270.0,414.45,105.3,197.64001,72.36,537.07996,755.16
122015.0,127489.95,201.15001,106.65,166.05,-1.35,113.4,75.600006,316.68,408.31998
121068.32,135502.2,193.05,187.65001,54.0,14.85,402.84003,-97.200005,345.68,339.88
101150.32,113111.1,172.8,260.55002,78.3,66.15,168.48001,73.44,387.44,416.44
94617.4,54761.402,143.1,256.5,132.3,29.7,29.160002,30.240002,193.72,281.88
119368.164,136350.0,113.4,108.0,94.5,51.3,172.8,145.8,412.96,503.43997
114301.72,128779.2,352.35,62.100002,283.5,17.550001,111.240005,32.4,360.75998,345.68
184379.97,226345.05,2007.4501,1536.3,1706.4,198.45,1045.4401,46.440002,1347.9199,3145.92
138198.72,163695.61,213.3,74.25,224.1,47.25,143.64,50.760002,459.36,575.36
89288.76,36582.3,137.7,128.25,102.6,-40.5,35.640003,-43.2,170.51999,294.63998
109439.52,125516.25,193.05,176.85,225.45,102.6,140.40001,85.32,303.91998,407.15997
101366.52,102397.5,178.2,118.8,105.3,2.7,262.44,-7.5600004,258.68,357.28
183670.64,262143.0,1408.05,1174.5,1329.75,129.6,878.04004,96.12,1548.6,2441.8
138655.05,190985.86,245.7,207.90001,193.05,47.25,262.44,152.28,544.04,539.39996
120061.84,128957.4,216.0,135.0,190.35,118.8,319.68002,59.4,473.28,491.84
262143.0,152205.75,90394.65,262143.0,262143.0,64530.0,15015.24,2023.92,6356.8,12619.64
149823.84,238862.25,440.1,399.6,392.85,155.25,234.36002,-4.32,650.76,806.19995
119829.086,138098.25,183.6,137.7,319.95,112.05,129.6,112.32001,440.8,482.56
132307.97,88889.4,371.25,333.45,275.4,-25.65,199.8,-27.000002,364.24,460.52
117412.24,111067.2,228.15001,160.65001,195.75,4.05,208.44,-22.68,415.28,385.12
126116.36,141174.9,226.8,174.15001,67.5,-28.35,167.40001,28.080002,491.84,454.72
129136.72,157549.05,190.35,191.7,249.75,82.35,78.840004,136.08,452.4,544.04
126498.164,175301.55,257.85,237.6,287.55002,9.45,259.2,85.32,557.95996,582.32
115418.6,171347.4,178.2,265.95,29.7,41.850002,280.80002,163.08,464.0,583.48
146060.12,184809.61,244.35,103.950005,103.950005,58.05,419.04,41.04,542.88,615.95996
130681.41,143351.11,149.85,109.35,257.85,16.2,369.36002,-20.52,437.31998,505.75998
124941.52,132206.86,268.65,248.40001,315.9,0.0,128.52,127.44,479.08,504.59998
129206.64,163013.86,290.25,276.75,121.5,-16.2,318.6,35.640003,490.68,613.63995
93767.32,96263.1,170.1,203.85,365.85,31.050001,163.08,47.52,251.71999,344.52
77443.76,27753.3,191.7,59.4,-10.8,37.8,41.04,85.32,105.56,276.08
116460.96,137439.45,209.25,160.65001,410.4,29.7,292.68002,59.4,392.08,483.72
137511.48,127878.75,286.2,309.15,305.1,72.9,169.56001,-128.52,418.75998,407.15997
129499.2,132424.2,160.65001,37.8,232.2,-10.8,313.2,16.2,368.87997,588.12
174657.4,262143.0,1680.75,1586.25,1552.5,243.0,461.16,270.0,1646.0399,2671.48
105627.04,111840.75,202.5,190.35,318.6,-58.05,166.32,0.0,399.03998,396.72
123002.164,161896.05,256.5,141.75,206.55,41.850002,113.4,28.080002,433.84,469.8
121359.96,144536.4,375.30002,198.45,349.65,31.050001,179.28001,-3.2400002,440.8,469.8
138338.56,177013.36,148.5,216.0,201.15001,1.35,253.8,-32.4,506.91998,595.07996
167985.56,179452.8,301.05002,367.2,540.0,135.0,309.96002,45.36,490.68,530.12
109629.96,159052.95,176.85,183.6,229.5,33.75,321.84003,90.72,415.28,586.95996
131069.64,124059.6,128.25,238.95,303.75,31.050001,111.240005,69.12,366.56,392.08
126933.32,131475.16,294.30002,187.65001,310.5,24.300001,185.76001,-33.48,400.19998,415.28
121185.164,124044.75,291.6,56.7,132.3,44.55,135.0,-29.160002,389.75998,394.4
119241.2,137343.61,159.3,136.35,334.80002,44.55,319.68002,23.76,437.31998,633.36
115324.766,145520.55,209.25,62.100002,130.95,-8.1,56.160004,8.64,380.47998,435.0
129870.88,133412.4,229.5,160.65001,398.25,40.5,73.44,124.200005,365.4,581.16
117964.24,103270.95,184.95,179.55,45.9,36.45,206.28001,39.960003,235.48,334.08
119008.445,127997.555,348.30002,135.0,352.35,67.5,255.96,61.56,487.19998,581.16
113882.2,135244.36,257.85,238.95,240.3,67.5,151.20001,-73.44,435.0,474.43997
126661.92,111084.75,247.05,130.95,162.0,51.3,268.92,65.880005,323.63998,377.0
97028.72,102924.0,72.9,106.65,306.45,40.5,211.68001,128.52,342.19998,409.47998
123712.4,118193.85,76.950005,99.9,290.25,44.55,102.600006,15.120001,327.12,403.68
116872.2,178305.3,311.85,116.1,156.6,31.050001,221.40001,28.080002,553.32,580.0
118381.92,147661.66,228.15001,170.1,-16.2,64.8,232.20001,1.08,387.44,539.39996
117802.32,159173.11,301.05002,164.7,407.7,25.65,217.08,139.32,402.52,435.0
136502.25,134686.8,137.7,226.8,361.80002,56.7,290.52002,20.52,443.12,473.28
104313.28,107528.85,187.65001,153.90001,186.3,41.850002,146.88,97.200005,258.68,428.03998
114847.28,128927.7,167.40001,263.25,180.90001,20.25,333.72,51.840004,403.68,379.31998
76173.24,33647.402,116.1,48.600002,178.2,-32.4,-14.040001,-11.88,66.119995,161.23999
132544.4,262143.0,2232.9001,2061.45,2424.6,382.05002,986.04004,263.52002,2268.96,3954.44
110617.125,112305.15,166.05,270.0,341.55002,-20.25,155.52,2.16,377.0,425.72
95605.484,108741.15,309.15,267.30002,276.75,90.450005,319.68002,-88.560005,433.84,445.44
158625.48,186497.11,260.55002,337.5,255.15001,43.2,245.16,45.36,585.8,609.0
114239.164,157331.7,226.8,171.45,279.45,-12.150001,250.56001,197.64001,539.39996,605.51996
122921.2,131421.16,182.25,205.2,264.6,113.4,319.68002,-90.72,380.47998,494.15997
68827.96,19072.8,214.65001,-5.4,106.65,2.7,169.56001,-81.0,76.56,135.72
116464.64,125134.2,236.25,40.5,124.200005,62.100002,32.4,173.88,435.0,319.0
93434.28,113323.055,201.15001,91.8,83.700005,63.45,108.00001,10.8,357.28,401.36
125374.84,127012.055,314.55002,13.5,264.6,32.4,165.24,41.04,374.68,524.32
113581.36,137000.7,240.3,275.4,155.25,102.6,64.8,-4.32,396.72,348.0
99869.68,149716.36,164.7,213.3,114.75,9.45,403.92,20.52,484.87997,458.19998
154694.33,98964.45,280.80002,615.60004,336.15,51.3,168.48001,75.600006,461.68,589.27997
90475.56,122204.7,211.95,103.950005,121.5,89.1,253.8,-37.800003,419.91998,474.43997
145344.36,177662.7,217.35,190.35,426.6,62.100002,145.8,33.48,503.43997,696.0
123462.164,135033.75,71.55,346.95,222.75,-21.6,113.4,64.8,328.28,509.24
90133.32,19151.1,95.85,129.6,68.85,-33.75,-32.4,-16.2,114.84,129.92
60088.883,58228.2,147.15001,108.0,130.95,1.35,36.72,-6.4800005,180.95999,236.64
139359.77,153535.5,384.75,207.90001,446.85,49.95,196.56001,82.08,429.19998,498.8
147991.2,197094.61,376.65,261.9,396.9,76.950005,31.320002,197.64001,510.4,663.51996
117494.125,147044.7,314.55002,338.85,172.8,75.6,96.12,32.4,461.68,455.87997
74115.2,28456.65,263.25,-4.05,-32.4,-43.2,23.76,-72.36,171.68,332.91998
100668.24,104631.75,144.45,226.8,168.75,-9.45,189.0,-34.56,303.91998,225.04
150601.25,154263.16,338.85,309.15,290.25,51.3,200.88,-43.2,539.39996,648.44
138390.08,159856.2,232.2,249.75,114.75,-1.35,210.6,47.52,424.56,509.24
147641.61,156919.95,278.1,303.75,201.15001,18.9,407.16,-24.84,473.28,624.07996
132623.52,137725.66,187.65001,256.5,139.05,40.5,143.64,71.28001,407.15997,486.03998
110008.08,124451.1,189.0,251.1,267.30002,20.25,172.8,155.52,361.91998,373.52
159068.92,173892.16,336.15,303.75,496.80002,36.45,302.40002,184.68001,508.08,714.56
98120.766,119129.4,232.2,164.7,265.95,-25.65,82.08,25.920002,324.8,383.96
169476.89,262143.0,2371.95,2161.35,2214.0,265.95,1105.92,367.2,2550.8398,4269.96
124748.32,152015.4,214.65001,106.65,232.2,-4.05,300.24002,10.8,516.2,625.24
116707.52,114705.45,186.3,109.35,153.90001,40.5,96.12,81.0,281.88,342.19998
121291.88,160855.2,247.05,153.90001,379.35,-74.25,204.12001,7.5600004,431.52,604.36
103973.805,110069.555,324.0,260.55002,417.15,13.5,124.200005,31.320002,361.91998,457.03998
123892.72,160639.2,252.45,183.6,368.55002,48.600002,186.84001,37.800003,467.47998,638.0
64185.64,122427.45,195.75,224.1,290.25,37.8,52.920002,77.76,406.0,429.19998
115680.805,118426.055,241.65001,72.9,314.55002,78.3,92.880005,4.32,412.96,450.08
131351.16,203534.11,182.25,278.1,248.40001,-22.95,484.92,36.72,650.76,678.6
127994.086,163595.7,270.0,257.85,206.55,-43.2,547.56,-6.4800005,487.19998,598.56
150508.33,262143.0,2539.35,2181.6,2835.0,324.0,1234.4401,382.32,2074.0798,4321.0
131181.88,150876.0,270.0,226.8,179.55,59.4,11.88,58.320004,414.12,489.52
109905.04,101609.1,60.75,164.7,314.55002,-31.050001,203.04001,-48.600002,327.12,320.16
167370.08,161626.05,427.95,253.8,39.15,-8.1,450.36002,-74.520004,518.51996,657.72
115516.125,130226.4,214.65001,74.25,213.3,97.200005,220.32,-45.36,339.88,487.19998
153306.97,181892.25,295.65,283.5,174.15001,86.4,302.40002,87.48,489.52,600.88
144804.33,187158.61,153.90001,255.15001,359.1,13.5,329.40002,3.2400002,540.56,562.6
94084.72,38510.1,324.0,121.5,315.9,43.2,34.56,31.320002,125.28,274.91998
28451.0,22910.85,10.8,52.65,-67.5,4.05,76.68,125.28001,61.48,85.84
126093.36,116532.0,190.35,133.65001,298.35,-16.2,244.08002,-85.32,284.19998,322.47998
85956.52,95237.1,193.05,194.40001,118.8,59.4,140.40001,46.440002,293.47998,306.24
208733.28,262143.0,1728.0,1355.4,1669.9501,135.0,798.12006,224.64001,1823.5199,2847.7998
107801.92,112544.1,251.1,79.65,178.2,82.35,265.68002,49.68,388.59998,454.72
78039.92,35783.1,260.55002,322.65,103.950005,44.55,3.2400002,-29.160002,164.72,147.31999
129201.125,162637.2,252.45,309.15,498.15,14.85,444.96002,71.28001,407.15997,686.72
123397.766,130859.555,278.1,116.1,297.0,90.450005,207.36002,85.32,338.72,483.72
108236.164,111721.95,205.2,125.55,82.35,0.0,88.560005,14.040001,353.8,314.36
249995.28,59799.6,783.0,635.85004,565.65,55.350002,262.44,-89.64001,446.59998,995.27997
139903.48,167736.16,319.95,175.5,247.05,-1.35,304.56,21.6,544.04,555.63995
91175.68,84244.055,329.4,399.6,218.7,41.850002,120.96001,43.2,383.96,378.16
82470.64,133656.75,182.25,197.1,-45.9,39.15,209.52,-20.52,437.31998,403.68
101362.84,127669.5,240.3,261.9,338.85,60.75,66.96,105.840004,378.16,470.96
139628.4,152375.86,263.25,301.05002,415.80002,25.65,284.04,-7.5600004,512.72,530.12
108997.0,99597.6,193.05,10.8,133.65001,29.7,173.88,23.76,273.75998,395.56
119036.96,129250.35,229.5,206.55,224.1,-43.2,274.32,131.76001,390.91998,393.24
207524.4,262143.0,1638.9,1305.4501,1125.9,152.55,1128.6001,3.2400002,1949.96,2918.5598
